dataset,ticker,date,adjClose,previous_adjClose,simple_return,absolute_return,threshold,treatment
crypto_prices,ADA-USD,2021-03-16,1.2429529428482056,1.033539056777954,0.20261826071972244,0.20261826071972244,0.2,retained; no internal price-rule failure
crypto_prices,ADA-USD,2020-03-19,0.03045099973678589,0.025335999205708504,0.2018866708017939,0.2018866708017939,0.2,retained; no internal price-rule failure
equity_prices,OXY,2020-03-09,11.654413223266602,24.28700828552246,-0.5201379648635512,0.5201379648635512,0.2,retained; no internal price-rule failure
equity_prices,OXY,2020-06-05,19.36812973022461,14.486502647399902,0.3369776129990134,0.3369776129990134,0.2,retained; no internal price-rule failure
equity_prices,SLB,2020-03-09,15.081514358520508,20.779552459716797,-0.2742137065869198,0.2742137065869198,0.2,retained; no internal price-rule failure
equity_prices,COP,2020-03-24,24.484722137451172,19.55432891845703,0.25213819607690136,0.25213819607690136,0.2,retained; no internal price-rule failure
equity_prices,O,2020-03-16,38.2365608215332,50.93488693237305,-0.2493050809693479,0.2493050809693479,0.2,retained; no internal price-rule failure
equity_prices,COP,2020-03-09,27.13709831237793,36.10581588745117,-0.24840091144957022,0.24840091144957022,0.2,retained; no internal price-rule failure
equity_prices,NVDA,2023-05-25,37.90222930908203,30.475473403930664,0.24369616204857647,0.24369616204857647,0.2,retained; no internal price-rule failure
equity_prices,BA,2020-03-25,158.72999572753906,127.68000030517578,0.24318605379189218,0.24318605379189218,0.2,retained; no internal price-rule failure
equity_prices,BA,2020-03-16,129.61000061035156,170.1999969482422,-0.2384841190698378,0.2384841190698378,0.2,retained; no internal price-rule failure
equity_prices,O,2020-03-18,30.099164962768555,39.0368537902832,-0.22895515288015755,0.22895515288015755,0.2,retained; no internal price-rule failure
equity_prices,CVX,2020-03-24,50.55690383911133,41.19001388549805,0.22740681709046773,0.22740681709046773,0.2,retained; no internal price-rule failure
equity_prices,OXY,2020-11-09,11.411274909973145,9.339893341064453,0.22177786118836118,0.22177786118836118,0.2,retained; no internal price-rule failure
equity_prices,CVX,2020-03-18,41.820552825927734,53.70199203491211,-0.22124764387250573,0.22124764387250573,0.2,retained; no internal price-rule failure
equity_prices,DOW,2020-03-09,21.74224281311035,27.75287628173828,-0.2165769561183465,0.2165769561183465,0.2,retained; no internal price-rule failure
equity_prices,DOW,2020-03-17,18.94345474243164,15.667519569396973,0.20909086205537486,0.20909086205537486,0.2,retained; no internal price-rule failure
equity_prices,BA,2020-03-24,127.68000030517578,105.62000274658203,0.20886192941618376,0.20886192941618376,0.2,retained; no internal price-rule failure
