date,fund_id,fund_name,asset_family,method,rebalance_schedule,rebalanced,gross_return,turnover,transaction_cost,net_return,growth_of_1_gross,growth_of_1_net,drawdown_net,covariance_estimator,prototype_id
2021-05-20,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.013248917758575248,0.0,0.0,0.013248917758575248,1.1715811960346265,1.169974466645476,-0.015063026972787164,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-05-21,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.0051592026277627245,0.0,0.0,-0.0051592026277627245,1.1655367712494074,1.1639383313027436,-0.02014451639220971,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-05-24,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.009905947190632947,0.0,0.0,0.009905947190632947,1.1770825169541448,1.175468242945782,-0.010438119717138927,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-05-25,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.004823889284087096,0.0,0.0,-0.004823889284087096,1.1714044012141234,1.1697979142848511,-0.01521165666737645,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-05-26,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.003960899283991792,0.0,0.0,0.003960899283991792,1.1760442160681575,1.1744313660059573,-0.01131100922338657,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-05-27,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.002840127299214952,0.0,0.0,-0.002840127299214952,1.1727041007850185,1.1710958314223097,-0.014119011816524307,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-05-28,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.00035588836344193275,0.0,0.0,-0.00035588836344193275,1.1722867490417885,1.1706790520434311,-0.01446987538795741,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-01,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,True,-0.004188597307641194,0.12955660736130153,0.00012955660736130154,-0.004318153915002496,1.1673765119209687,1.1656238797116385,-0.01872554615390376,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-02,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.0035463523930634854,0.0,0.0,0.0035463523930634854,1.1715164404076257,1.1697575927468657,-0.015245601146254617,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-03,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.002716316042338607,0.0,0.0,0.002716316042338607,1.1746986493085685,1.1729350240616916,-0.012570696974884554,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-04,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.004330432635827525,0.0,0.0,0.004330432635827525,1.1797856026767968,1.1780143401695935,-0.008294700895492224,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-07,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.002478824142544517,0.0,0.0,-0.002478824142544517,1.1768611216418552,1.1750942497829175,-0.010752963933201687,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-08,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.004581418343007636,0.0,0.0,-0.004581418343007636,1.1714694285119926,1.1697106514321993,-0.01528511845000402,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-09,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.0019087345747065099,0.0,0.0,0.0019087345747065099,1.173705452713405,1.1719433185949903,-0.013405559109361587,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-10,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.006373430308466777,0.0,0.0,0.006373430308466777,1.1811859826189415,1.179412617661529,-0.007117568197624213,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-11,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.0013985188705184447,0.0,0.0,-0.0013985188705184447,1.179534071732657,1.1777631868596017,-0.008506133014706152,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-14,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.00015538311111954714,0.0,0.0,0.00015538311111954714,1.1797173514063943,1.177946191367738,-0.008352071612998002,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-15,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.002732447413667689,0.0,0.0,-0.002732447413667689,1.176493835780685,1.1747275153436956,-0.011061697430188033,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-16,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.01000449076082825,0.0,0.0,-0.01000449076082825,1.1647236140704458,1.162974964769949,-0.020955521541276667,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-17,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.0010970407323139969,0.0,0.0,-0.0010970407323139969,1.1634458648239225,1.161699133862935,-0.022029573212893006,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-18,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.014296578166750916,0.0,0.0,-0.014296578166750916,1.1468125700746843,1.1450908113894167,-0.03601120386422563,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-21,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.010757073038664577,0.0,0.0,0.010757073038664577,1.1591489166526363,1.1574086368834364,-0.025641505975738665,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-22,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.00016472385243474391,0.0,0.0,-0.00016472385243474391,1.1589579771775398,1.1572179840739278,-0.02580200606052674,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-23,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.005116326829946563,0.0,0.0,-0.005116326829946563,1.1530283693841257,1.1512972786539137,-0.03078632139459947,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-24,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.005317789557454995,0.0,0.0,0.005317789557454995,1.159159931606286,1.1574196352998658,-0.0256322470155691,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-25,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.009657422024184223,0.0,0.0,0.009657422024184223,1.1703544282593323,1.168597325177034,-0.016222366418242373,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-28,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.0016474200878179841,0.0,0.0,0.0016474200878179841,1.1722824936543135,1.170522495885101,-0.014601671382733716,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-29,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.0001361086645564108,0.0,0.0,-0.0001361086645564108,1.1721229358496195,1.170363177631353,-0.014735792633297828,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-06-30,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.0021514950797680626,0.0,0.0,0.0021514950797680626,1.1746447525789832,1.1728812082495685,-0.012616001538876875,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-01,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,True,0.004365341232023204,0.07839261101666564,7.839261101666564e-05,0.004286948621006538,1.179772477750396,1.1779092897278787,-0.008383137068269875,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-02,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.005194244566939654,0.0,0.0,0.005194244566939654,1.185900504533176,1.1840276386563955,-0.0032324365655009846,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-06,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.002352001823989774,0.0,0.0,-0.002352001823989774,1.1831112643834436,1.1812428034906213,-0.00557683569279277,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-07,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.0028888319686941116,0.0,0.0,0.0028888319686941116,1.1865290740265166,1.184655215464135,-0.002704114265332125,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-08,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.006117120221171085,0.0,0.0,-0.006117120221171085,1.1792709330347817,1.1774085370905036,-0.008804693094450311,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-09,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.008331801019542461,0.0,0.0,0.008331801019542461,1.1890963837969577,1.1872184707402524,-0.0005462510258087416,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-12,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.0029335820980792683,0.0,0.0,0.0029335820980792683,1.1925846956613553,1.1907012735925253,0.0,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-13,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.0030649685066551358,0.0,0.0,-0.0030649685066551358,1.1889294611276342,1.1870518116881301,-0.0030649685066550525,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-14,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.00305430481547743,0.0,0.0,0.00305430481547743,1.1925608141060193,1.1906774297527905,-2.0025039246807097e-05,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-15,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.001704005863783007,0.0,0.0,0.001704005863783007,1.1945929447261738,1.1927063510749631,0.0,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-16,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.0026930462009107045,0.0,0.0,-0.0026930462009107045,1.1913758507347443,1.1894943377673985,-0.0026930462009108203,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-19,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.012649792252384821,0.0,0.0,-0.012649792252384821,1.1763051937284414,1.174447481509253,-0.015308771978328028,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-20,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.006369353214323739,0.0,0.0,0.006369353214323739,1.1837974969951413,1.1819279523506583,-0.009036925740011803,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-21,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.002320812439954854,0.0,0.0,0.002320812439954854,1.1865448689525548,1.184670985445604,-0.006737086309733464,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-22,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-7.306019142356334e-05,0.0,0.0,-7.306019142356334e-05,1.1864581797572964,1.1845844331566333,-0.006809654288341571,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-23,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.008416991685757116,0.0,0.0,0.008416991685757116,1.196444588391812,1.19455507048159,0.0,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-26,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.0016134368474367369,0.0,0.0,0.0016134368474367369,1.1983749761766396,1.1964824096485973,0.0,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-27,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.001803043828157845,0.0,0.0,0.001803043828157845,1.2005356987812537,1.1986397198728136,0.0,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-28,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.0007255995433804547,0.0,0.0,-0.0007255995433804547,1.199664590626406,1.1977699874393961,-0.000725599543380584,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-29,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.002850681409191994,0.0,0.0,0.002850681409191994,1.2030844521721706,1.2011844480750777,0.0,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-07-30,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.0033642351780020746,0.0,0.0,-0.0033642351780020746,1.1990369931360656,1.1971433810995946,-0.0033642351780019952,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-08-02,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,True,-0.001448031748072667,0.08095630910261005,8.095630910261005e-05,-0.001528988057175277,1.1973007495028911,1.1953129631671668,-0.004888079359768649,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-08-03,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.005092471861419767,0.0,0.0,0.005092471861419767,1.2033979698793915,1.201400060797686,0.0,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-08-04,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.007106540781805391,0.0,0.0,-0.007106540781805391,1.1948459731297019,1.1928622622703637,-0.007106540781805393,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-08-05,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.005110599401710219,0.0,0.0,0.005110599401710219,1.2009523522451144,1.1989585034342454,-0.0020322600631629273,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-08-06,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.0002476959508241808,0.0,0.0,-0.0002476959508241808,1.2006548812103306,1.1986615262677385,-0.002279452631398504,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-08-09,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,-0.0007116662954905011,0.0,0.0,-0.0007116662954905011,1.199800415598857,1.1978084792597925,-0.0029894967172789944,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-08-10,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.002652786031662167,0.0,0.0,0.002652786031662167,1.20298322938214,1.2009860088621793,-0.00034464118075017147,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
2021-08-11,combined_hierarchical_risk_parity,Combined Hierarchical Risk Parity,combined,hierarchical_risk_parity,monthly,False,0.006875338395865946,0.0,0.0,0.006875338395865946,1.2112541461686939,1.2092431940818074,0.0,ledoit_wolf,combined_hierarchical_risk_parity__ledoit_wolf
