date,ticker_count,covered_tickers,headline_count,coverage_breadth,plain_sentiment_index,plain_fear_greed_index,plain_standardized_score,finance_sentiment_index,finance_fear_greed_index,finance_standardized_score,standardization_basis,no_news_policy
2023-03-28,50,39,112,0.78,0.15305642857142857,57.652821428571436,1.8713288232183205,0.1582597619047619,57.91298809523809,1.6437361271157171,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2023-03-29,50,43,151,0.86,0.07472710555555556,53.73635527777778,-0.2919900479897476,0.08348873888888889,54.17443694444445,-0.27156182673532736,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2023-03-30,50,40,133,0.8,0.12639608205128205,56.3198041025641,1.1350166923412055,0.16104866776556775,58.05243338827839,1.7151753755469,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2023-03-31,50,38,116,0.76,0.10561734761904763,55.28086738095238,0.5611443979519829,0.10466108095238097,55.23305404761905,0.2707785318262,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2023-04-03,50,45,269,0.9,0.07741377309027936,53.87068865451396,-0.21778899077708336,0.08546558196591672,54.27327909829584,-0.22092398138028602,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2023-04-04,50,44,171,0.88,0.10887781226551226,55.44389061327561,0.6511927275816711,0.12337710014430014,56.168855007215,0.750198925136986,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2023-04-05,50,35,148,0.7,0.057620061517429946,52.881003075871504,-0.7644566770038289,0.06329775449988607,53.1648877249943,-0.7887642071051386,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2023-04-06,50,45,145,0.9,0.14398940854700856,57.19947042735043,1.6209135921244122,0.17534054017094014,58.76702700854701,2.0812689886956584,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2023-04-10,50,45,276,0.9,0.11689818208340096,55.84490910417005,0.8727013109967255,0.12566788834906512,56.28339441745326,0.8088786353284734,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2023-04-11,50,44,140,0.88,0.07388523321123322,53.69426166056166,-0.3152410893558479,0.08002946178266178,54.00147308913309,-0.3601729770997408,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2023-04-12,50,40,156,0.8,0.08826669523809524,54.413334761904764,0.08194973268110801,0.09954121904761905,54.97706095238095,0.1396306534815543,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2023-04-13,50,41,171,0.82,0.037526768692564744,51.87633843462823,-1.3193982733193235,0.06317144369256475,53.15857218462824,-0.7919997229648112,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2023-04-14,50,40,183,0.8,0.09357929004329005,54.678964502164504,0.22867430726770197,0.10104218297258298,55.05210914862915,0.1780786112375605,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2023-04-17,50,44,257,0.88,0.0840503966772323,54.202519833861615,-0.034497057514102425,0.08427885480588726,54.213942740294364,-0.2513226038640438,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
2023-04-18,50,47,216,0.94,0.08249890526695527,54.12494526334777,-0.07734653606365344,0.1164766124098124,55.823830620490625,0.57343940647114,full displayed sample 2020-01-02 to 2023-12-29; descriptive only,all 50 ticker-days retained; no-news score = 0
