variant,variant_label,kind,rebalance_date,asset,sector,signal_source_date,raw_finance_signal_lag1,coverage_confidence_lag1,coverage_adjusted_signal_lag1,sector_signal_z,base_target_weight,pretrade_weight,target_weight,individual_cap,view_scale_annual,is_primary,turnover,transaction_cost
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,NUE,Materials,2022-12-30,-0.03182,0.0,-0.0,-1.5979686745301058,0.013059152088894448,0.09098671979936576,0.0144432342202695,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,NVDA,Tech,2022-12-30,0.0445177142857142,0.9504132231404958,0.0423102243211334,-0.34535689433836436,0.00850695154229828,1.590897891135436e-17,0.0,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,O,RealEstate,2022-12-30,0.03182,0.2222222222222222,0.0070711111111111,-0.5537113970192376,0.024496423315523305,1.769866194352421e-17,0.0,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,OXY,Energy,2022-12-30,0.1871,0.9566326530612246,0.1789859693877551,1.9942501059959665,0.015361557476151401,0.021895622450194805,0.05478868472345321,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,PLD,RealEstate,2022-12-30,0.03182,0.2222222222222222,0.0070711111111111,-0.5537113970192376,0.014774662837633455,2.30893668378353e-18,0.021214997704260226,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,PSA,RealEstate,2022-12-30,0.03182,0.2222222222222222,0.0070711111111111,-0.5537113970192376,0.01981031805058924,3.8942684230557933e-19,0.007549278246798358,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,QCOM,Tech,2022-12-30,0.0445177142857142,0.9504132231404958,0.0423102243211334,-0.34535689433836436,0.011986033510461385,0.0,0.0,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,SBUX,Consumer,2022-12-30,0.1006437142857142,0.8759999999999999,0.0881638937142857,0.5756045129145423,0.015997595201291178,0.0,0.04721611203371737,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,SHW,Materials,2022-12-30,-0.03182,0.0,-0.0,-1.5979686745301058,0.018242064281735942,0.09753176539099322,0.020184330179969366,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,SLB,Energy,2022-12-30,0.1871,0.9566326530612246,0.1789859693877551,1.9942501059959665,0.016388186025656497,0.02397223808848169,0.06348141565572958,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,SO,Utilities,2022-12-30,0.0773199999999999,1.0,0.0773199999999999,0.19288989347014643,0.02594185880275601,0.0,0.014215511893846297,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,T,Comm,2022-12-30,0.0024319999999999,0.3984374999999999,0.0009689999999999,-1.0359337865775262,0.025334139031136238,1.041725473696213e-18,0.0,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,TMUS,Comm,2022-12-30,0.0024319999999999,0.3984374999999999,0.0009689999999999,-1.0359337865775262,0.02152124553412319,4.651646600280661e-18,7.356136379794891e-19,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,TTWO,Comm,2022-12-30,0.0024319999999999,0.3984374999999999,0.0009689999999999,-1.0359337865775262,0.01867970398628366,0.0,7.625460184461507e-18,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,UPS,Industrials,2022-12-30,0.14017,0.4799999999999999,0.0672815999999999,1.2241842035197716,0.018005216566821185,0.0,0.0313147905943762,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,USB,Financials,2022-12-30,0.05106,0.2222222222222222,0.0113466666666666,-0.23800570846944022,0.019010754348128545,1.943464341596319e-18,0.014864896889994551,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,V,Financials,2022-12-30,0.05106,0.2222222222222222,0.0113466666666666,-0.23800570846944022,0.01697038331986912,8.104935307570862e-18,1.1563772545280628e-18,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,WFC,Financials,2022-12-30,0.05106,0.2222222222222222,0.0113466666666666,-0.23800570846944022,0.016444219093867795,6.990232510377365e-18,0.006510560942615759,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,WMT,Consumer,2022-12-30,0.1006437142857142,0.8759999999999999,0.0881638937142857,0.5756045129145423,0.032695378029133505,0.0,0.08570442908863178,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-01-03,XOM,Energy,2022-12-30,0.1871,0.9566326530612246,0.1789859693877551,1.9942501059959665,0.020630352119844944,0.0,0.045010770696440695,0.1,0.04,False,0.852886581291086,0.000852886581291086
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,ABBV,Healthcare,2023-01-31,0.0717923333333333,0.9593572778827976,0.0688744974795211,-0.2187849764211834,0.03481880038329843,2.597377693494232e-19,3.7096763479473956e-17,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,ABT,Healthcare,2023-01-31,0.0717923333333333,0.9593572778827976,0.0688744974795211,-0.2187849764211834,0.018899491230785277,0.0,0.0,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,ADBE,Tech,2023-01-31,0.0003772727272727,0.6808000000000001,0.0002568472727272,-1.3840370104242017,0.012883227171467957,3.2625998735062654e-18,1.2320803359890229e-17,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,AEP,Utilities,2023-01-31,0.1850166666666666,0.71875,0.1329807291666666,1.6286528552580601,0.023902075723823014,0.028500682253819423,0.1,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,AMD,Tech,2023-01-31,0.0003772727272727,0.6808000000000001,0.0002568472727272,-1.3840370104242017,0.008831184041042975,5.8102226862144315e-18,0.0,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,AMGN,Healthcare,2023-01-31,0.0717923333333333,0.9593572778827976,0.0688744974795211,-0.2187849764211834,0.03777373719144276,0.0,0.0,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,AMT,RealEstate,2023-01-31,0.09762,0.71875,0.070164375,0.20263511146334967,0.017288408250302627,0.010653325961679427,0.0,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,BA,Industrials,2023-01-31,0.1324644117647058,0.4082840236686391,0.0540831030281935,0.7711779557582465,0.013696209890064837,0.011129263624476077,1.107688045722788e-17,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,CAT,Industrials,2023-01-31,0.1324644117647058,0.4082840236686391,0.0540831030281935,0.7711779557582465,0.017026234372358416,0.06768987095847642,0.05355475968553377,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,CCI,RealEstate,2023-01-31,0.09762,0.71875,0.070164375,0.20263511146334967,0.018098350009903192,2.6372031023849e-18,0.004941266468776321,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,CMCSA,Comm,2023-01-31,-0.0174488888888888,0.791015625,-0.01380234375,-1.6748996226717912,0.019597206960383202,7.418734547891461e-19,0.0,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,COP,Energy,2023-01-31,0.1585954871794871,0.5632716049382716,0.0893323345995568,1.197548647309212,0.017380250735375417,0.08423597809205471,0.07459539662288543,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,CVX,Energy,2023-01-31,0.1585954871794871,0.5632716049382716,0.0893323345995568,1.197548647309212,0.021049017371032215,0.013930330241352403,0.0,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,D,Utilities,2023-01-31,0.1850166666666666,0.71875,0.1329807291666666,1.6286528552580601,0.02646449304681764,0.051933835236073936,0.1,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,DD,Materials,2023-01-31,0.04391,0.46875,0.0205828125,-0.6737302688243876,0.01509543503349291,8.865786105845137e-19,0.0,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,DIS,Consumer,2023-01-31,0.0988799523809523,0.9580498866213152,0.0947319271676924,0.22319326911514092,0.014820477009461451,0.05031048661712039,2.247535204827401e-17,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,DOW,Materials,2023-01-31,0.04391,0.46875,0.0205828125,-0.6737302688243876,0.01745829732855573,0.009461936290152647,1.793173015890651e-18,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,DUK,Utilities,2023-01-31,0.1850166666666666,0.71875,0.1329807291666666,1.6286528552580601,0.027577364993638703,0.028016668379928257,0.1,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,EA,Comm,2023-01-31,-0.0174488888888888,0.791015625,-0.01380234375,-1.6748996226717912,0.026167991453312573,1.1579852902568814e-18,1.481201357939183e-17,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,GE,Industrials,2023-01-31,0.1324644117647058,0.4082840236686391,0.0540831030281935,0.7711779557582465,0.015152000077562629,0.05162888181256573,0.0,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,GILD,Healthcare,2023-01-31,0.0717923333333333,0.9593572778827976,0.0688744974795211,-0.2187849764211834,0.027711559996564543,0.0,1.490687111267465e-17,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,GS,Financials,2023-01-31,0.0808033333333333,0.6527777777777778,0.0527466203703703,-0.07175596056244589,0.017172432560090743,3.3577934463365125e-18,0.0,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,INTC,Tech,2023-01-31,0.0003772727272727,0.6808000000000001,0.0002568472727272,-1.3840370104242017,0.013368452672001097,0.0,3.6145450505183765e-18,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,KO,Consumer,2023-01-31,0.0988799523809523,0.9580498866213152,0.0947319271676924,0.22319326911514092,0.02846848937150493,0.04724761475162945,0.0,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,MMM,Industrials,2023-01-31,0.1324644117647058,0.4082840236686391,0.0540831030281935,0.7711779557582465,0.0195687396508112,0.030079466266601074,0.013689625056019845,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,MRK,Healthcare,2023-01-31,0.0717923333333333,0.9593572778827976,0.0688744974795211,-0.2187849764211834,0.04196867392287925,0.006394083059606938,8.391360130890944e-18,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,MS,Financials,2023-01-31,0.0808033333333333,0.6527777777777778,0.0527466203703703,-0.07175596056244589,0.015389940592544905,1.358652179035424e-18,1.0422895764199105e-17,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,NEE,Utilities,2023-01-31,0.1850166666666666,0.71875,0.1329807291666666,1.6286528552580601,0.02020212803603974,0.0,0.09999999999999999,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,NEM,Materials,2023-01-31,0.04391,0.46875,0.0205828125,-0.6737302688243876,0.02378526026461077,0.022159047823201078,1.0080038842409101e-17,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,NKE,Consumer,2023-01-31,0.0988799523809523,0.9580498866213152,0.0947319271676924,0.22319326911514092,0.012505510647575567,0.06065807590717217,0.02575522884384765,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,NUE,Materials,2023-01-31,0.04391,0.46875,0.0205828125,-0.6737302688243876,0.012988516063107804,0.017429268140580656,0.0,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,NVDA,Tech,2023-01-31,0.0003772727272727,0.6808000000000001,0.0002568472727272,-1.3840370104242017,0.008506520467415648,0.0,0.0,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,O,RealEstate,2023-01-31,0.09762,0.71875,0.070164375,0.20263511146334967,0.024842743308086696,0.0,1.9385012704514936e-17,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,OXY,Energy,2023-01-31,0.1585954871794871,0.5632716049382716,0.0893323345995568,1.197548647309212,0.0161050814893545,0.05303373431329357,0.023186075478311523,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,PLD,RealEstate,2023-01-31,0.09762,0.71875,0.070164375,0.20263511146334967,0.01449030525034952,0.0228960066389675,0.016343443396049307,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,PSA,RealEstate,2023-01-31,0.09762,0.71875,0.070164375,0.20263511146334967,0.01980572501581298,0.00771679087367838,4.471172169109807e-18,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,QCOM,Tech,2023-01-31,0.0003772727272727,0.6808000000000001,0.0002568472727272,-1.3840370104242017,0.011938744612876648,0.0,4.47497398905339e-18,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,SBUX,Consumer,2023-01-31,0.0988799523809523,0.9580498866213152,0.0947319271676924,0.22319326911514092,0.0158988585986877,0.04888633301755576,0.047907310269663904,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,SHW,Materials,2023-01-31,0.04391,0.46875,0.0205828125,-0.6737302688243876,0.017777205198971344,0.01893577089206234,0.015886308631138518,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,SLB,Energy,2023-01-31,0.1585954871794871,0.5632716049382716,0.0893323345995568,1.197548647309212,0.01682832777092998,0.06367442929284364,0.02933482598713317,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,SO,Utilities,2023-01-31,0.1850166666666666,0.71875,0.1329807291666666,1.6286528552580601,0.025390171543094524,0.012679108948192982,0.09999999999999996,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,T,Comm,2023-01-31,-0.0174488888888888,0.791015625,-0.01380234375,-1.6748996226717912,0.026393384118218788,0.0,0.0,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,TMUS,Comm,2023-01-31,-0.0174488888888888,0.791015625,-0.01380234375,-1.6748996226717912,0.0223294165180905,7.383046623123567e-19,8.982423389593964e-18,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,TTWO,Comm,2023-01-31,-0.0174488888888888,0.791015625,-0.01380234375,-1.6748996226717912,0.018917137704535125,7.80327073211607e-18,1.1625878026275417e-17,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,UPS,Industrials,2023-01-31,0.1324644117647058,0.4082840236686391,0.0540831030281935,0.7711779557582465,0.017817372959776354,0.03140046228099965,0.09480575956064079,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,USB,Financials,2023-01-31,0.0808033333333333,0.6527777777777778,0.0527466203703703,-0.07175596056244589,0.01901513618566285,0.015974605439429697,6.848751299045683e-18,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,V,Financials,2023-01-31,0.0808033333333333,0.6527777777777778,0.0527466203703703,-0.07175596056244589,0.017571917362549955,1.2058320224317532e-18,4.19356174419863e-18,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,WFC,Financials,2023-01-31,0.0808033333333333,0.6527777777777778,0.0527466203703703,-0.07175596056244589,0.016690814098614302,0.006954941457800741,7.011373917239032e-18,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,WMT,Consumer,2023-01-31,0.0988799523809523,0.9580498866213152,0.0947319271676924,0.22319326911514092,0.03182927220790508,0.08183760919807472,0.09999999999999998,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-02-01,XOM,Energy,2023-01-31,0.1585954871794871,0.5632716049382716,0.0893323345995568,1.197548647309212,0.02074190953721508,0.044551392230610075,0.0,0.1,0.04,False,0.465378659732328,0.00046537865973232803
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,ABBV,Healthcare,2023-02-28,0.026128,0.4834710743801653,0.0126321322314049,-1.6389680048902944,0.03498288652435413,4.121345922755109e-17,1.0054598925228637e-17,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,ABT,Healthcare,2023-02-28,0.026128,0.4834710743801653,0.0126321322314049,-1.6389680048902944,0.019138145225107064,0.0,8.17474805791464e-18,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,ADBE,Tech,2023-02-28,0.2579097142857143,0.615,0.1586144742857143,2.0,0.012906126735280134,1.1494983727542602e-17,0.02206656933081475,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,AEP,Utilities,2023-02-28,0.18202,0.7199999999999999,0.1310544,0.9773206760077047,0.023540175421092192,0.10078372071333892,0.0987484302763963,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,AMD,Tech,2023-02-28,0.2579097142857143,0.615,0.1586144742857143,2.0,0.009068503262317786,0.0,0.0616459171850913,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,AMGN,Healthcare,2023-02-28,0.026128,0.4834710743801653,0.0126321322314049,-1.6389680048902944,0.038687159320858575,0.0,0.0,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,AMT,RealEstate,2023-02-28,0.06582,0.2222222222222222,0.0146266666666666,-0.9728290733081516,0.01698431822631191,0.0,5.5917230707463225e-19,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,BA,Industrials,2023-02-28,0.1331166666666666,0.4949999999999999,0.0658927499999999,0.1565906997537471,0.01357032354505807,1.1179248916460933e-17,0.01578138966028883,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,CAT,Industrials,2023-02-28,0.1331166666666666,0.4949999999999999,0.0658927499999999,0.1565906997537471,0.01716495366749989,0.05423582062258125,0.0,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,CCI,RealEstate,2023-02-28,0.06582,0.2222222222222222,0.0146266666666666,-0.9728290733081516,0.017890325627930626,0.004652512500482029,0.0,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,CMCSA,Comm,2023-02-28,0.0984299999999999,0.7222222222222222,0.0710883333333333,-0.4255452236937808,0.019540718989168128,0.0,0.0,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,COP,Energy,2023-02-28,0.1202266666666666,0.4583333333333333,0.0551038888888889,-0.05973830427965557,0.017057044567397373,0.06777147614140142,0.003137753790651085,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,CVX,Energy,2023-02-28,0.1202266666666666,0.4583333333333333,0.0551038888888889,-0.05973830427965557,0.020938059153559868,0.0,0.07281235177025208,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,D,Utilities,2023-02-28,0.18202,0.7199999999999999,0.1310544,0.9773206760077047,0.026255287287723656,0.09321647105555256,0.1,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,DD,Materials,2023-02-28,0.10212,0.0,0.0,-0.3636170603979486,0.015262764465269285,0.0,0.0058258583488519635,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,DIS,Consumer,2023-02-28,0.1246086666666666,0.7218934911242603,0.0899541854043392,0.013803487471653187,0.014492053612548421,2.2009577098948744e-17,0.007462003460779621,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,DOW,Materials,2023-02-28,0.10212,0.0,0.0,-0.3636170603979486,0.01751352553495012,1.865873286205233e-18,0.0479072506496749,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,DUK,Utilities,2023-02-28,0.18202,0.7199999999999999,0.1310544,0.9773206760077047,0.027896163762133382,0.0991350209634738,0.1,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,EA,Comm,2023-02-28,0.0984299999999999,0.7222222222222222,0.0710883333333333,-0.4255452236937808,0.02612554348917748,1.3643526821485112e-17,0.0,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,GE,Industrials,2023-02-28,0.1331166666666666,0.4949999999999999,0.0658927499999999,0.1565906997537471,0.015607574699733723,0.0,0.007071627504335405,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,GILD,Healthcare,2023-02-28,0.026128,0.4834710743801653,0.0126321322314049,-1.6389680048902944,0.02716865455390657,1.525342102737931e-17,7.603976475950033e-18,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,GS,Financials,2023-02-28,0.1274821212121211,0.357421875,0.0455648987926136,0.062027813302019785,0.017340208204734628,0.0,0.01933519164940676,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,INTC,Tech,2023-02-28,0.2579097142857143,0.615,0.1586144742857143,2.0,0.013255849109438021,3.4423542728159353e-18,1.6673344326253336e-18,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,KO,Consumer,2023-02-28,0.1246086666666666,0.7218934911242603,0.0899541854043392,0.013803487471653187,0.028107692207503282,0.0,0.0,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
black_litterman_400bp,Black-Litterman sentiment (4% annual view scale),black_litterman,2023-03-01,MMM,Industrials,2023-02-28,0.1331166666666666,0.4949999999999999,0.0658927499999999,0.1565906997537471,0.01986586327001279,0.013850744850137367,5.076340964026958e-18,0.1,0.04,False,0.4074099289742357,0.0004074099289742357
