date,sector,ticker_count,covered_tickers,headline_count,plain_sentiment_index,finance_sentiment_index,plain_sentiment_covered_only,finance_sentiment_covered_only,constituent_count,coverage_breadth,ticker_coverage_hhi,coverage_confidence,has_news,plain_sentiment_index_lag1,finance_sentiment_index_lag1,tradable_signal_available,no_news_policy
2021-03-15,RealEstate,5,4,6,0.28554666666666667,0.28554666666666667,0.3569333333333333,0.3569333333333333,5,0.8,0.33333333333333337,0.6666666666666666,True,0.08768000000000001,0.08768000000000001,True,all constituent ticker-days retained; no-news score = 0
2021-03-15,Tech,5,3,10,0.025907999999999997,0.052308,0.043179999999999996,0.08718,5,0.6,0.38,0.46499999999999997,True,0.14107,0.14107,True,all constituent ticker-days retained; no-news score = 0
2021-03-15,Utilities,5,3,5,0.14944,0.19080999999999998,0.24906666666666666,0.31801666666666667,5,0.6,0.3600000000000001,0.4799999999999999,True,0.1127,0.1127,True,all constituent ticker-days retained; no-news score = 0
2021-03-16,Comm,5,3,10,0.038728,0.038728,0.06454666666666667,0.06454666666666667,5,0.6,0.38,0.46499999999999997,True,0.08673833333333333,0.07379833333333333,True,all constituent ticker-days retained; no-news score = 0
2021-03-16,Consumer,5,5,22,0.1937245,0.1937245,0.1937245,0.1937245,5,1.0,0.25206611570247933,0.9349173553719009,True,0.2340242857142857,0.24507539682539684,True,all constituent ticker-days retained; no-news score = 0
2021-03-16,Energy,5,2,5,-0.05992333333333333,-0.05992333333333333,-0.14980833333333332,-0.14980833333333332,5,0.4,0.52,0.24,True,0.08874333333333333,0.08874333333333333,True,all constituent ticker-days retained; no-news score = 0
2021-03-16,Financials,5,5,12,0.07153499999999999,0.07153499999999999,0.07153499999999999,0.07153499999999999,5,1.0,0.26388888888888884,0.920138888888889,True,0.208765,0.208765,True,all constituent ticker-days retained; no-news score = 0
2021-03-16,Healthcare,5,4,6,0.11543999999999999,0.11543999999999999,0.14429999999999998,0.14429999999999998,5,0.8,0.2777777777777778,0.7222222222222222,True,0.20649314285714288,0.20649314285714288,True,all constituent ticker-days retained; no-news score = 0
2021-03-16,Industrials,5,3,8,-0.007659999999999995,-0.007659999999999995,-0.012766666666666657,-0.012766666666666657,5,0.6,0.40625,0.4453125,True,0.21511333333333332,0.21511333333333332,True,all constituent ticker-days retained; no-news score = 0
2021-03-16,Materials,5,1,1,0.0,0.0,0.0,0.0,5,0.2,1.0,0.0,True,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-03-16,RealEstate,5,4,6,-0.011293333333333332,0.02752,-0.014116666666666666,0.0344,5,0.8,0.33333333333333337,0.6666666666666666,True,0.28554666666666667,0.28554666666666667,True,all constituent ticker-days retained; no-news score = 0
2021-03-16,Tech,5,4,12,-0.03512,-0.015228000000000002,-0.0439,-0.019035000000000003,5,0.8,0.36111111111111116,0.6388888888888888,True,0.025907999999999997,0.052308,True,all constituent ticker-days retained; no-news score = 0
2021-03-16,Utilities,5,3,5,0.03833333333333333,0.03833333333333333,0.06388888888888888,0.06388888888888888,5,0.6,0.44,0.42,True,0.14944,0.19080999999999998,True,all constituent ticker-days retained; no-news score = 0
2021-03-17,Comm,5,5,8,0.1295,0.1295,0.1295,0.1295,5,1.0,0.25,0.9375,True,0.038728,0.038728,True,all constituent ticker-days retained; no-news score = 0
2021-03-17,Consumer,5,5,17,0.09070249999999999,0.09070249999999999,0.09070249999999999,0.09070249999999999,5,1.0,0.3079584775086505,0.8650519031141868,True,0.1937245,0.1937245,True,all constituent ticker-days retained; no-news score = 0
2021-03-17,Energy,5,2,6,0.006846666666666666,0.006846666666666666,0.017116666666666665,0.017116666666666665,5,0.4,0.5,0.25,True,-0.05992333333333333,-0.05992333333333333,True,all constituent ticker-days retained; no-news score = 0
2021-03-17,Financials,5,5,10,0.15256999999999998,0.15256999999999998,0.15256999999999998,0.15256999999999998,5,1.0,0.26000000000000006,0.9249999999999999,True,0.07153499999999999,0.07153499999999999,True,all constituent ticker-days retained; no-news score = 0
2021-03-17,Healthcare,5,3,9,0.07621,0.07621,0.12701666666666667,0.12701666666666667,5,0.6,0.4074074074074074,0.44444444444444436,True,0.11543999999999999,0.11543999999999999,True,all constituent ticker-days retained; no-news score = 0
2021-03-17,Industrials,5,4,7,-0.012004999999999998,-0.012004999999999998,-0.015006249999999999,-0.015006249999999999,5,0.8,0.3877551020408163,0.6122448979591837,True,-0.007659999999999995,-0.007659999999999995,True,all constituent ticker-days retained; no-news score = 0
2021-03-17,Materials,5,1,2,0.02732,0.02732,0.1366,0.1366,5,0.2,1.0,0.0,True,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-03-17,RealEstate,5,4,7,-0.01027,-0.01027,-0.0128375,-0.0128375,5,0.8,0.26530612244897955,0.7346938775510204,True,-0.011293333333333332,0.02752,True,all constituent ticker-days retained; no-news score = 0
2021-03-17,Tech,5,3,7,0.1967,0.1967,0.32783333333333337,0.32783333333333337,5,0.6,0.3877551020408163,0.45918367346938777,True,-0.03512,-0.015228000000000002,True,all constituent ticker-days retained; no-news score = 0
2021-03-17,Utilities,5,0,0,0.0,0.0,,,5,0.0,,0.0,False,0.03833333333333333,0.03833333333333333,True,all constituent ticker-days retained; no-news score = 0
2021-03-18,Comm,5,4,9,-0.007813333333333328,-0.007813333333333328,-0.00976666666666666,-0.00976666666666666,5,0.8,0.2839506172839506,0.7160493827160495,True,0.1295,0.1295,True,all constituent ticker-days retained; no-news score = 0
2021-03-18,Consumer,5,5,20,0.12857933333333332,0.19425266666666668,0.12857933333333332,0.19425266666666668,5,1.0,0.255,0.9312499999999999,True,0.09070249999999999,0.09070249999999999,True,all constituent ticker-days retained; no-news score = 0
2021-03-18,Energy,5,4,9,-0.03853333333333335,-0.03853333333333335,-0.048166666666666684,-0.048166666666666684,5,0.8,0.25925925925925924,0.7407407407407407,True,0.006846666666666666,0.006846666666666666,True,all constituent ticker-days retained; no-news score = 0
2021-03-18,Financials,5,3,13,0.026525,0.008865000000000001,0.04420833333333333,0.014775000000000002,5,0.6,0.4792899408284024,0.39053254437869817,True,0.15256999999999998,0.15256999999999998,True,all constituent ticker-days retained; no-news score = 0
2021-03-18,Healthcare,5,4,7,0.11881333333333333,0.11881333333333333,0.14851666666666666,0.14851666666666666,5,0.8,0.30612244897959184,0.6938775510204082,True,0.07621,0.07621,True,all constituent ticker-days retained; no-news score = 0
2021-03-18,Industrials,5,5,14,-0.09712999999999998,-0.09712999999999998,-0.09712999999999998,-0.09712999999999998,5,1.0,0.3775510204081633,0.7780612244897958,True,-0.012004999999999998,-0.012004999999999998,True,all constituent ticker-days retained; no-news score = 0
2021-03-18,Materials,5,0,0,0.0,0.0,,,5,0.0,,0.0,False,0.02732,0.02732,True,all constituent ticker-days retained; no-news score = 0
2021-03-18,RealEstate,5,4,4,0.19480000000000003,0.19480000000000003,0.24350000000000002,0.24350000000000002,5,0.8,0.25,0.7500000000000001,True,-0.01027,-0.01027,True,all constituent ticker-days retained; no-news score = 0
2021-03-18,Tech,5,3,5,0.11353333333333333,0.11353333333333333,0.1892222222222222,0.1892222222222222,5,0.6,0.44,0.42,True,0.1967,0.1967,True,all constituent ticker-days retained; no-news score = 0
2021-03-18,Utilities,5,2,2,0.068,0.068,0.17,0.17,5,0.4,0.5,0.25,True,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-03-19,Comm,5,5,10,0.11760666666666668,0.11760666666666668,0.11760666666666668,0.11760666666666668,5,1.0,0.4,0.7499999999999999,True,-0.007813333333333328,-0.007813333333333328,True,all constituent ticker-days retained; no-news score = 0
2021-03-19,Consumer,5,5,25,0.05442238095238096,0.05738809523809524,0.05442238095238096,0.05738809523809524,5,1.0,0.3632000000000001,0.7959999999999998,True,0.12857933333333332,0.19425266666666668,True,all constituent ticker-days retained; no-news score = 0
2021-03-19,Energy,5,3,6,0.16752000000000003,0.16752000000000003,0.27920000000000006,0.27920000000000006,5,0.6,0.3888888888888889,0.45833333333333337,True,-0.03853333333333335,-0.03853333333333335,True,all constituent ticker-days retained; no-news score = 0
2021-03-19,Financials,5,4,18,-0.015564000000000005,0.008046000000000003,-0.019455000000000007,0.010057500000000004,5,0.8,0.3148148148148148,0.6851851851851851,True,0.026525,0.008865000000000001,True,all constituent ticker-days retained; no-news score = 0
2021-03-19,Healthcare,5,3,6,0.17922000000000002,0.17922000000000002,0.2987,0.2987,5,0.6,0.3333333333333333,0.5,True,0.11881333333333333,0.11881333333333333,True,all constituent ticker-days retained; no-news score = 0
2021-03-19,Industrials,5,2,3,-0.060149999999999995,-0.060149999999999995,-0.15037499999999998,-0.15037499999999998,5,0.4,0.5555555555555556,0.2222222222222222,True,-0.09712999999999998,-0.09712999999999998,True,all constituent ticker-days retained; no-news score = 0
2021-03-19,Materials,5,2,2,0.068,0.068,0.17,0.17,5,0.4,0.5,0.25,True,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-03-19,RealEstate,5,0,0,0.0,0.0,,,5,0.0,,0.0,False,0.19480000000000003,0.19480000000000003,True,all constituent ticker-days retained; no-news score = 0
2021-03-19,Tech,5,2,2,0.059199999999999996,0.059199999999999996,0.148,0.148,5,0.4,0.5,0.25,True,0.11353333333333333,0.11353333333333333,True,all constituent ticker-days retained; no-news score = 0
2021-03-19,Utilities,5,0,0,0.0,0.0,,,5,0.0,,0.0,False,0.068,0.068,True,all constituent ticker-days retained; no-news score = 0
2021-03-22,Comm,5,3,6,-0.002485,-0.002485,-0.004141666666666666,-0.004141666666666666,5,0.6,0.5,0.37499999999999994,True,0.11760666666666668,0.11760666666666668,True,all constituent ticker-days retained; no-news score = 0
2021-03-22,Consumer,5,5,17,0.087212,0.087212,0.087212,0.087212,5,1.0,0.25951557093425603,0.9256055363321799,True,0.05442238095238096,0.05738809523809524,True,all constituent ticker-days retained; no-news score = 0
2021-03-22,Energy,5,4,13,0.006773333333333337,0.006773333333333337,0.008466666666666671,0.008466666666666671,5,0.8,0.3372781065088758,0.6627218934911242,True,0.16752000000000003,0.16752000000000003,True,all constituent ticker-days retained; no-news score = 0
2021-03-22,Financials,5,5,12,0.262805,0.262805,0.262805,0.262805,5,1.0,0.2638888888888889,0.920138888888889,True,-0.015564000000000005,0.008046000000000003,True,all constituent ticker-days retained; no-news score = 0
2021-03-22,Healthcare,5,3,9,0.004674000000000006,0.004674000000000006,0.00779000000000001,0.00779000000000001,5,0.6,0.40740740740740744,0.44444444444444436,True,0.17922000000000002,0.17922000000000002,True,all constituent ticker-days retained; no-news score = 0
2021-03-22,Industrials,5,4,8,0.05023999999999999,0.05023999999999999,0.0628,0.0628,5,0.8,0.34375,0.65625,True,-0.060149999999999995,-0.060149999999999995,True,all constituent ticker-days retained; no-news score = 0
2021-03-22,Materials,5,2,3,0.04046,0.04046,0.10115,0.10115,5,0.4,0.5555555555555556,0.2222222222222222,True,0.068,0.068,True,all constituent ticker-days retained; no-news score = 0
2021-03-22,RealEstate,5,0,0,0.0,0.0,,,5,0.0,,0.0,False,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-03-22,Tech,5,4,13,0.07941099999999998,0.07941099999999998,0.09926374999999998,0.09926374999999998,5,0.8,0.3017751479289941,0.6982248520710058,True,0.059199999999999996,0.059199999999999996,True,all constituent ticker-days retained; no-news score = 0
2021-03-22,Utilities,5,0,0,0.0,0.0,,,5,0.0,,0.0,False,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-03-23,Comm,5,2,6,0.022164,0.022164,0.05541,0.05541,5,0.4,0.7222222222222223,0.13888888888888884,True,-0.002485,-0.002485,True,all constituent ticker-days retained; no-news score = 0
2021-03-23,Consumer,5,3,10,0.163071,0.163071,0.271785,0.271785,5,0.6,0.42000000000000004,0.43499999999999994,True,0.087212,0.087212,True,all constituent ticker-days retained; no-news score = 0
2021-03-23,Energy,5,5,27,-0.12369277777777779,-0.12369277777777779,-0.12369277777777779,-0.12369277777777779,5,1.0,0.2455418381344307,0.9430727023319615,True,0.006773333333333337,0.006773333333333337,True,all constituent ticker-days retained; no-news score = 0
2021-03-23,Financials,5,4,14,0.22003500000000004,0.22003500000000004,0.27504375000000003,0.27504375000000003,5,0.8,0.31632653061224486,0.6836734693877551,True,0.262805,0.262805,True,all constituent ticker-days retained; no-news score = 0
2021-03-23,Healthcare,5,3,4,0.07651,0.11839,0.12751666666666664,0.19731666666666667,5,0.6,0.375,0.46875,True,0.004674000000000006,0.004674000000000006,True,all constituent ticker-days retained; no-news score = 0
2021-03-23,Industrials,5,4,6,0.11825000000000001,0.11825000000000001,0.1478125,0.1478125,5,0.8,0.2777777777777778,0.7222222222222222,True,0.05023999999999999,0.05023999999999999,True,all constituent ticker-days retained; no-news score = 0
2021-03-23,Materials,5,2,3,-0.05,-0.05,-0.125,-0.125,5,0.4,0.5555555555555556,0.2222222222222222,True,0.04046,0.04046,True,all constituent ticker-days retained; no-news score = 0
2021-03-23,RealEstate,5,2,2,0.0,0.0,0.0,0.0,5,0.4,0.5,0.25,True,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-03-23,Tech,5,4,13,0.20391666666666666,0.25087666666666664,0.2548958333333333,0.3135958333333333,5,0.8,0.3372781065088758,0.6627218934911242,True,0.07941099999999998,0.07941099999999998,True,all constituent ticker-days retained; no-news score = 0
2021-03-23,Utilities,5,2,3,0.02732,0.02732,0.0683,0.0683,5,0.4,0.5555555555555556,0.2222222222222222,True,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-03-24,Comm,5,4,7,0.18495,0.18495,0.2311875,0.2311875,5,0.8,0.30612244897959184,0.6938775510204082,True,0.022164,0.022164,True,all constituent ticker-days retained; no-news score = 0
2021-03-24,Consumer,5,4,24,0.17302515151515152,0.17302515151515152,0.2162814393939394,0.2162814393939394,5,0.8,0.3368055555555555,0.6631944444444444,True,0.163071,0.163071,True,all constituent ticker-days retained; no-news score = 0
2021-03-24,Energy,5,4,11,-0.013957333333333332,-0.013957333333333332,-0.017446666666666666,-0.017446666666666666,5,0.8,0.32231404958677684,0.677685950413223,True,-0.12369277777777779,-0.12369277777777779,True,all constituent ticker-days retained; no-news score = 0
2021-03-24,Financials,5,3,11,0.08981333333333333,0.08981333333333333,0.14968888888888887,0.14968888888888887,5,0.6,0.40495867768595034,0.44628099173553715,True,0.22003500000000004,0.22003500000000004,True,all constituent ticker-days retained; no-news score = 0
2021-03-24,Healthcare,5,4,6,0.17994000000000002,0.17994000000000002,0.224925,0.224925,5,0.8,0.3333333333333333,0.6666666666666667,True,0.07651,0.11839,True,all constituent ticker-days retained; no-news score = 0
2021-03-24,Industrials,5,4,8,0.09499333333333333,0.09499333333333333,0.11874166666666666,0.11874166666666666,5,0.8,0.3125,0.6875,True,0.11825000000000001,0.11825000000000001,True,all constituent ticker-days retained; no-news score = 0
2021-03-24,Materials,5,2,2,0.05464,0.05464,0.1366,0.1366,5,0.4,0.5,0.25,True,-0.05,-0.05,True,all constituent ticker-days retained; no-news score = 0
2021-03-24,RealEstate,5,0,0,0.0,0.0,,,5,0.0,,0.0,False,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-03-24,Tech,5,4,24,-0.025705000000000006,0.009404999999999998,-0.03213125000000001,0.011756249999999998,5,0.8,0.5381944444444445,0.46180555555555547,True,0.20391666666666666,0.25087666666666664,True,all constituent ticker-days retained; no-news score = 0
2021-03-24,Utilities,5,0,0,0.0,0.0,,,5,0.0,,0.0,False,0.02732,0.02732,True,all constituent ticker-days retained; no-news score = 0
2021-03-25,Comm,5,4,9,-0.002475999999999998,-0.002475999999999998,-0.003094999999999998,-0.003094999999999998,5,0.8,0.3827160493827161,0.6172839506172839,True,0.18495,0.18495,True,all constituent ticker-days retained; no-news score = 0
2021-03-25,Consumer,5,5,32,0.08411571428571428,0.08977285714285714,0.08411571428571428,0.08977285714285714,5,1.0,0.318359375,0.85205078125,True,0.17302515151515152,0.17302515151515152,True,all constituent ticker-days retained; no-news score = 0
2021-03-25,Energy,5,4,9,0.14115333333333333,0.14115333333333333,0.17644166666666666,0.17644166666666666,5,0.8,0.3333333333333333,0.6666666666666667,True,-0.013957333333333332,-0.013957333333333332,True,all constituent ticker-days retained; no-news score = 0
2021-03-25,Financials,5,4,19,0.015588000000000001,0.015588000000000001,0.019485000000000002,0.019485000000000002,5,0.8,0.28531855955678664,0.7146814404432134,True,0.08981333333333333,0.08981333333333333,True,all constituent ticker-days retained; no-news score = 0
2021-03-25,Healthcare,5,4,4,0.14908000000000002,0.14908000000000002,0.18635000000000002,0.18635000000000002,5,0.8,0.25,0.7500000000000001,True,0.17994000000000002,0.17994000000000002,True,all constituent ticker-days retained; no-news score = 0
2021-03-25,Industrials,5,3,5,-0.068,-0.03669333333333334,-0.11333333333333334,-0.06115555555555557,5,0.6,0.44000000000000006,0.41999999999999993,True,0.09499333333333333,0.09499333333333333,True,all constituent ticker-days retained; no-news score = 0
2021-03-25,Materials,5,2,4,0.10568999999999999,0.10568999999999999,0.264225,0.264225,5,0.4,0.5,0.25,True,0.05464,0.05464,True,all constituent ticker-days retained; no-news score = 0
2021-03-25,RealEstate,5,2,3,0.11968000000000001,0.11968000000000001,0.2992,0.2992,5,0.4,0.5555555555555556,0.2222222222222222,True,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-03-25,Tech,5,4,13,-0.005879999999999988,-0.005879999999999988,-0.007349999999999985,-0.007349999999999985,5,0.8,0.2781065088757397,0.7218934911242603,True,-0.025705000000000006,0.009404999999999998,True,all constituent ticker-days retained; no-news score = 0
2021-03-25,Utilities,5,2,4,0.17795999999999998,0.17795999999999998,0.44489999999999996,0.44489999999999996,5,0.4,0.625,0.18750000000000003,True,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-03-26,Comm,5,2,6,0.034595,0.034595,0.0864875,0.0864875,5,0.4,0.5555555555555556,0.2222222222222222,True,-0.002475999999999998,-0.002475999999999998,True,all constituent ticker-days retained; no-news score = 0
2021-03-26,Consumer,5,4,26,-0.025307380952380953,-0.011179880952380952,-0.03163422619047619,-0.013974851190476189,5,0.8,0.29289940828402367,0.7071005917159763,True,0.08411571428571428,0.08977285714285714,True,all constituent ticker-days retained; no-news score = 0
2021-03-26,Energy,5,3,12,0.19800233333333334,0.19800233333333334,0.33000388888888893,0.33000388888888893,5,0.6,0.3472222222222222,0.4895833333333333,True,0.14115333333333333,0.14115333333333333,True,all constituent ticker-days retained; no-news score = 0
2021-03-26,Financials,5,5,14,0.210324,0.18957600000000002,0.210324,0.18957600000000002,5,1.0,0.24489795918367346,0.943877551020408,True,0.015588000000000001,0.015588000000000001,True,all constituent ticker-days retained; no-news score = 0
2021-03-26,Healthcare,5,3,8,0.012458333333333332,0.012458333333333332,0.020763888888888887,0.020763888888888887,5,0.6,0.40625,0.4453125,True,0.14908000000000002,0.14908000000000002,True,all constituent ticker-days retained; no-news score = 0
2021-03-26,Industrials,5,2,11,0.07932142857142857,0.07932142857142857,0.1983035714285714,0.1983035714285714,5,0.4,0.5371900826446281,0.23140495867768596,True,-0.068,-0.03669333333333334,True,all constituent ticker-days retained; no-news score = 0
2021-03-26,Materials,5,3,5,-0.11839999999999999,-0.11839999999999999,-0.19733333333333333,-0.19733333333333333,5,0.6,0.44,0.42,True,0.10568999999999999,0.10568999999999999,True,all constituent ticker-days retained; no-news score = 0
2021-03-26,RealEstate,5,0,0,0.0,0.0,,,5,0.0,,0.0,False,0.11968000000000001,0.11968000000000001,True,all constituent ticker-days retained; no-news score = 0
2021-03-26,Tech,5,4,12,-0.008109999999999992,0.10833000000000001,-0.01013749999999999,0.13541250000000002,5,0.8,0.29166666666666663,0.7083333333333334,True,-0.005879999999999988,-0.005879999999999988,True,all constituent ticker-days retained; no-news score = 0
2021-03-26,Utilities,5,1,1,0.059199999999999996,0.059199999999999996,0.296,0.296,5,0.2,1.0,0.0,True,0.17795999999999998,0.17795999999999998,True,all constituent ticker-days retained; no-news score = 0
2021-03-29,Comm,5,4,17,0.11353444444444442,0.11899666666666667,0.14191805555555553,0.14874583333333333,5,0.8,0.3633217993079585,0.6366782006920415,True,0.034595,0.034595,True,all constituent ticker-days retained; no-news score = 0
2021-03-29,Consumer,5,5,31,0.2614518831168831,0.26592097402597403,0.2614518831168831,0.26592097402597403,5,1.0,0.2362122788761707,0.9547346514047866,True,-0.025307380952380953,-0.011179880952380952,True,all constituent ticker-days retained; no-news score = 0
2021-03-29,Energy,5,4,8,0.13676,0.13676,0.17095,0.17095,5,0.8,0.4375,0.5625,True,0.19800233333333334,0.19800233333333334,True,all constituent ticker-days retained; no-news score = 0
2021-03-29,Financials,5,5,30,0.018072444444444443,-0.20457323809523809,0.018072444444444443,-0.20457323809523809,5,1.0,0.2666666666666667,0.9166666666666665,True,0.210324,0.18957600000000002,True,all constituent ticker-days retained; no-news score = 0
2021-03-29,Healthcare,5,5,12,0.28385666666666665,0.3280866666666667,0.28385666666666665,0.3280866666666667,5,1.0,0.20833333333333331,0.9895833333333334,True,0.012458333333333332,0.012458333333333332,True,all constituent ticker-days retained; no-news score = 0
2021-03-29,Industrials,5,5,22,0.22221033333333332,0.17537699999999998,0.22221033333333332,0.17537699999999998,5,1.0,0.3677685950413223,0.7902892561983471,True,0.07932142857142857,0.07932142857142857,True,all constituent ticker-days retained; no-news score = 0
2021-03-29,Materials,5,0,0,0.0,0.0,,,5,0.0,,0.0,False,-0.11839999999999999,-0.11839999999999999,True,all constituent ticker-days retained; no-news score = 0
2021-03-29,RealEstate,5,4,5,0.06455,0.06455,0.0806875,0.0806875,5,0.8,0.28,0.7199999999999999,True,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-03-29,Tech,5,4,12,0.15544,0.20686,0.1943,0.258575,5,0.8,0.2777777777777778,0.7222222222222222,True,-0.008109999999999992,0.10833000000000001,True,all constituent ticker-days retained; no-news score = 0
2021-03-29,Utilities,5,2,5,0.18943499999999996,0.18943499999999996,0.47358749999999994,0.47358749999999994,5,0.4,0.6800000000000002,0.15999999999999992,True,0.059199999999999996,0.059199999999999996,True,all constituent ticker-days retained; no-news score = 0
2021-03-30,Comm,5,4,7,0.12869000000000003,0.12869000000000003,0.16086250000000002,0.16086250000000002,5,0.8,0.3061224489795918,0.6938775510204083,True,0.11353444444444442,0.11899666666666667,True,all constituent ticker-days retained; no-news score = 0
2021-03-30,Consumer,5,5,15,0.105048,0.141088,0.105048,0.141088,5,1.0,0.26222222222222225,0.9222222222222222,True,0.2614518831168831,0.26592097402597403,True,all constituent ticker-days retained; no-news score = 0
2021-03-30,Energy,5,4,7,0.2677733333333333,0.2677733333333333,0.33471666666666666,0.33471666666666666,5,0.8,0.30612244897959184,0.6938775510204082,True,0.13676,0.13676,True,all constituent ticker-days retained; no-news score = 0
2021-03-30,Financials,5,5,30,0.02265807692307693,0.02265807692307693,0.02265807692307693,0.02265807692307693,5,1.0,0.2866666666666667,0.8916666666666667,True,0.018072444444444443,-0.20457323809523809,True,all constituent ticker-days retained; no-news score = 0
2021-03-30,Healthcare,5,4,7,-0.04795,-0.04795,-0.0599375,-0.0599375,5,0.8,0.3877551020408163,0.6122448979591837,True,0.28385666666666665,0.3280866666666667,True,all constituent ticker-days retained; no-news score = 0
2021-03-30,Industrials,5,4,10,0.16586666666666666,0.16586666666666666,0.20733333333333331,0.20733333333333331,5,0.8,0.42000000000000004,0.58,True,0.22221033333333332,0.17537699999999998,True,all constituent ticker-days retained; no-news score = 0
2021-03-30,Materials,5,0,0,0.0,0.0,,,5,0.0,,0.0,False,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-03-30,RealEstate,5,3,3,0.07636,0.07636,0.12726666666666667,0.12726666666666667,5,0.6,0.3333333333333333,0.5,True,0.06455,0.06455,True,all constituent ticker-days retained; no-news score = 0
2021-03-30,Tech,5,3,5,0.21305333333333332,0.30113333333333336,0.35508888888888884,0.5018888888888889,5,0.6,0.44,0.42,True,0.15544,0.20686,True,all constituent ticker-days retained; no-news score = 0
2021-03-30,Utilities,5,1,1,0.0,0.0,0.0,0.0,5,0.2,1.0,0.0,True,0.18943499999999996,0.18943499999999996,True,all constituent ticker-days retained; no-news score = 0
2021-03-31,Comm,5,3,5,0.0,0.0,0.0,0.0,5,0.6,0.44,0.42,True,0.12869000000000003,0.12869000000000003,True,all constituent ticker-days retained; no-news score = 0
2021-03-31,Consumer,5,5,13,0.125685,0.125685,0.125685,0.125685,5,1.0,0.2307692307692308,0.9615384615384615,True,0.105048,0.141088,True,all constituent ticker-days retained; no-news score = 0
2021-03-31,Energy,5,4,12,0.16796333333333333,0.16796333333333333,0.20995416666666666,0.20995416666666666,5,0.8,0.375,0.625,True,0.2677733333333333,0.2677733333333333,True,all constituent ticker-days retained; no-news score = 0
2021-03-31,Financials,5,5,14,0.063425,0.063425,0.063425,0.063425,5,1.0,0.3469387755102041,0.8163265306122449,True,0.02265807692307693,0.02265807692307693,True,all constituent ticker-days retained; no-news score = 0
2021-03-31,Healthcare,5,5,9,0.050409999999999996,0.050409999999999996,0.050409999999999996,0.050409999999999996,5,1.0,0.20987654320987653,0.9876543209876543,True,-0.04795,-0.04795,True,all constituent ticker-days retained; no-news score = 0
2021-03-31,Industrials,5,3,11,0.06729833333333332,0.06729833333333332,0.11216388888888888,0.11216388888888888,5,0.6,0.4380165289256198,0.42148760330578505,True,0.16586666666666666,0.16586666666666666,True,all constituent ticker-days retained; no-news score = 0
2021-03-31,Materials,5,2,2,0.059199999999999996,0.059199999999999996,0.148,0.148,5,0.4,0.5,0.25,True,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-03-31,RealEstate,5,1,1,0.0,0.0,0.0,0.0,5,0.2,1.0,0.0,True,0.07636,0.07636,True,all constituent ticker-days retained; no-news score = 0
2021-03-31,Tech,5,3,9,0.05668666666666666,0.05668666666666666,0.09447777777777777,0.09447777777777777,5,0.6,0.4320987654320988,0.4259259259259259,True,0.21305333333333332,0.30113333333333336,True,all constituent ticker-days retained; no-news score = 0
2021-03-31,Utilities,5,2,2,0.05464,0.05464,0.1366,0.1366,5,0.4,0.5,0.25,True,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-04-01,Comm,5,4,9,0.06819,0.06819,0.08523750000000001,0.08523750000000001,5,0.8,0.3827160493827161,0.6172839506172839,True,0.0,0.0,True,all constituent ticker-days retained; no-news score = 0
2021-04-01,Consumer,5,5,15,0.023636666666666667,0.023636666666666667,0.023636666666666667,0.023636666666666667,5,1.0,0.27111111111111114,0.9111111111111111,True,0.125685,0.125685,True,all constituent ticker-days retained; no-news score = 0
2021-04-01,Energy,5,5,9,-0.2929,-0.2929,-0.2929,-0.2929,5,1.0,0.20987654320987653,0.9876543209876543,True,0.16796333333333333,0.16796333333333333,True,all constituent ticker-days retained; no-news score = 0
2021-04-01,Financials,5,5,12,0.15350199999999997,0.15994199999999997,0.15350199999999997,0.15994199999999997,5,1.0,0.2777777777777778,0.9027777777777777,True,0.063425,0.063425,True,all constituent ticker-days retained; no-news score = 0
2021-04-01,Healthcare,5,5,7,0.02037000000000001,0.02037000000000001,0.02037000000000001,0.02037000000000001,5,1.0,0.22448979591836735,0.9693877551020408,True,0.050409999999999996,0.050409999999999996,True,all constituent ticker-days retained; no-news score = 0
2021-04-01,Industrials,5,4,8,0.08703333333333332,0.08703333333333332,0.10879166666666666,0.10879166666666666,5,0.8,0.28125,0.71875,True,0.06729833333333332,0.06729833333333332,True,all constituent ticker-days retained; no-news score = 0
2021-04-01,Materials,5,3,5,0.0,0.041370000000000004,0.0,0.06895,5,0.6,0.3600000000000001,0.4799999999999999,True,0.059199999999999996,0.059199999999999996,True,all constituent ticker-days retained; no-news score = 0
